index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio,code_vulnerability,code_bugs
40,DEVOPSCW,2024/1/23 6:24,JavaScript,5,1,1,0,1,81,JavaScript,2,generated by chatgpt,DEVOPSCW\2f4986d65f54073fe9e6e5d0b17a094630843946\wardmodule\createwards.js,,file,,5,"[1,133]",133,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],1756,1368,598,70,0,14,12.6,198,239,10,6,13.6,0,1,27,227,0.6,179,191,2.56,2.73,133,96,46,6,0,1,16.5,19,40,2,1,30.1,0,0,0,10,13,1.67,2.17,,,,,
41,P2MANvsMACHINE,2023/2/1 4:53,JavaScript,,0,2,0,1,113,JavaScript,22,generated by chatgpt,P2MANvsMACHINE\6c5672735fc08e48d4d7e3845008a0ffa57e0d0a\assets\js\tic-tac-toe.js,P2MANvsMACHINE\c700e42e9d49c33b9aab006dd0ec0eabd98344fc\assets\js\tic-tac-toe.js,method,,6,"[24,37]",14,,,,,,,13,10,"[-3, -4, -5, -7, -8, -9, -10, -11, -12, -13]","['423b21cf10182d47cd536616f2bfae8200085f09', '02884ae016a933eef81f54367c939e12dca210cc', '19f2b40c3636b9fbb87083ca046c31c7a2d21793', '3b976fb0f1c72816824291da6f0e63125a8bbde4', '5f3f8df696c732d5f1c1c9acc0de0c10f1c7705a', 'f629537c443df783d078642e2f3e09bb28723abf', '9d7103d99c6c99a8daae19c40f72271be9c9d854', '5a488ffdceee1c5911fd8c0c03d7221c1def2994', '880aee02d3a6a4cc0a49ec94cd0efc9106a94b12', 'c700e42e9d49c33b9aab006dd0ec0eabd98344fc']","[[{'highest_ratio': 0.0, 'best_match_position': (-1, -1)}], [{'highest_ratio': 0.17872340425531916, 'best_match_position': (8, 21)}], [{'highest_ratio': 0.04335260115606936, 'best_match_position': (10, 23)}], [{'highest_ratio': 0.9578378378378378, 'best_match_position': (30, 43)}], [{'highest_ratio': 0.9578378378378378, 'best_match_position': (32, 45)}], [{'highest_ratio': 0.9578378378378378, 'best_match_position': (32, 45)}], [{'highest_ratio': 0.9578378378378378, 'best_match_position': (32, 45)}], [{'highest_ratio': 0.9224137931034483, 'best_match_position': (32, 45)}], [{'highest_ratio': 0.9224137931034483, 'best_match_position': (32, 45)}], [{'highest_ratio': 0.9204301075268817, 'best_match_position': (32, 45)}]]",6,"[-3, -4, -5, -7, -11, -13]","['423b21cf10182d47cd536616f2bfae8200085f09', '02884ae016a933eef81f54367c939e12dca210cc', '19f2b40c3636b9fbb87083ca046c31c7a2d21793', '3b976fb0f1c72816824291da6f0e63125a8bbde4', '5a488ffdceee1c5911fd8c0c03d7221c1def2994', 'c700e42e9d49c33b9aab006dd0ec0eabd98344fc']","[[{'highest_ratio': 0.0, 'best_match_position': (-1, -1)}], [{'highest_ratio': 0.17872340425531916, 'best_match_position': (8, 21)}], [{'highest_ratio': 0.04335260115606936, 'best_match_position': (10, 23)}], [{'highest_ratio': 0.9578378378378378, 'best_match_position': (30, 43)}], [{'highest_ratio': 0.9224137931034483, 'best_match_position': (32, 45)}], [{'highest_ratio': 0.9204301075268817, 'best_match_position': (32, 45)}]]",0,[],[],[],198,164,114,18,0,2,8.4,15,0,0,0,0,0,0,4,20,0.4,54,37,3,2.06,15,12,9,1,0,1,14.3,2,0,0,0,0,0,0,0,2,1,2,1,,,,,
44,Bing-Chat-History,2023/2/11 0:19,JavaScript,3,72,8,16,3,52,JavaScript,5,generated by chatgpt,Bing-Chat-History\e84e3bded63150d605bba6647572445f0116eeff\src\content-scripts\utility.js,,method,,6,"[[5,9],[11,20]]",15,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],20485,17175,10247,1735,24,22,11.4,2200,507,22,9,2.5,3,58,1467,14443,2.8,5212,6681,3,3.85,17,15,7,2,0,1,11.8,2,0,0,0,0,1,2,0.4,2,0,1,0,,,,,
46,memory_game,2024/4/4 11:52,JavaScript,,0,1,0,1,70,JavaScript,2,generated by chatgpt,memory_game\47a81aaca8659296710ce620a860143a653ab310\assets\js\script.js,memory_game\8ef5b4c2eb419e342f448688f4c26cadac150c22\assets\js\script.js,file,,15,"[1,37]",37,,,,,,,30,30,"[-1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30]","['47a81aaca8659296710ce620a860143a653ab310', '09243c3d7214ba98a9cbadd8cf777b7605e34aeb', '8ae3dce7f63877a4c5d66e3cd31f9dd2e4b5bee5', 'b5a967c591d33cb04879fbb763c3aacb516f4594', 'ffb329e08976f1f8594fc3a318b265dce256c945', '0435f313945489fc1d2861ada963671c5ad5da7f', '9c4877965838a86e42a1ab78b8814ad69505d8f7', 'ca24e1e8a7a30bb9b548d31d553fd1c095f04a5c', '3a900ef91f9bc0c668e0471714d2e6d4dc9bba00', 'da969829d7b3ccd0114aeedc651c9f0c41106fa1', '3685690409e7eabc90071fec231e35132ed59820', '1d3bcf0c53c12bc382f24552854b68027664cce9', '4d38307b96854f554207c4f02ffee7fb2041c2e5', 'd929904dc315db40391a84e5f30182e35788cf25', 'f1431a7b697326b4482044249678afd18c1fda6c', 'e87e84fff0ce4ea72de57a080f28b04613df45a1', 'ae97a6f80c7be950ea5b214357818a7369b45823', '47dc759ecd8ef42bb7779d92b41f135d0ec5a977', 'a7a04de1ef853187f4cfd65a23557ff7311bf974', '97fb62723c42db2226e5901acae823eca11be0fd', 'e75e86be61b666150830ca7244a54ec8b6aaab7a', 'd898525389802443b73084ac1bc5298ff23a7a74', 'bfb6a2a9c9a4100ecd54ad579bc7cbbce0dd0b88', '4c4c28200be890fe53140decfa38b93b7048210a', 'fc9a54ef4ad09551dc7531c8a41ae2fe82f46ab5', 'eaea240069f6196df19b923ad09888b1e0568d9a', 'b6d97cc3f351d029eecc16011171ccc9e23fe4c2', 'e41b468c506b224b098597f34ec4d9f9206315e1', '2dfa533f1607c7017853403e12701b9baae70353', '8ef5b4c2eb419e342f448688f4c26cadac150c22']","[[{'highest_ratio': 0.9714540588760036, 'best_match_position': (1, 42)}], [{'highest_ratio': 0.6402116402116402, 'best_match_position': (1, 84)}], [{'highest_ratio': 0.6036585365853658, 'best_match_position': (1, 88)}], [{'highest_ratio': 0.5920086980157652, 'best_match_position': (1, 89)}], [{'highest_ratio': 0.4325719960278054, 'best_match_position': (1, 136)}], [{'highest_ratio': 0.4089372887720616, 'best_match_position': (1, 148)}], [{'highest_ratio': 0.3741625150317815, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.37294520547945204, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.3493183640737771, 'best_match_position': (1, 188)}], [{'highest_ratio': 0.34407582938388626, 'best_match_position': (1, 191)}], [{'highest_ratio': 0.3127063890882986, 'best_match_position': (1, 213)}], [{'highest_ratio': 0.2858267716535433, 'best_match_position': (1, 238)}], [{'highest_ratio': 0.23968306371739848, 'best_match_position': (1, 271)}], [{'highest_ratio': 0.2250464972101674, 'best_match_position': (1, 291)}], [{'highest_ratio': 0.22393584207279457, 'best_match_position': (1, 294)}], [{'highest_ratio': 0.2232014757122361, 'best_match_position': (1, 294)}], [{'highest_ratio': 0.25060407317915084, 'best_match_position': (1, 251)}], [{'highest_ratio': 0.250258531540848, 'best_match_position': (1, 251)}], [{'highest_ratio': 0.250287290278097, 'best_match_position': (1, 250)}], [{'highest_ratio': 0.2438423645320197, 'best_match_position': (1, 255)}], [{'highest_ratio': 0.2266389177939646, 'best_match_position': (1, 279)}], [{'highest_ratio': 0.22668609492089925, 'best_match_position': (1, 279)}], [{'highest_ratio': 0.22497675859931826, 'best_match_position': (1, 288)}], [{'highest_ratio': 0.22659176029962547, 'best_match_position': (1, 285)}], [{'highest_ratio': 0.22673329169269207, 'best_match_position': (1, 279)}], [{'highest_ratio': 0.17703159149612557, 'best_match_position': (1, 292)}], [{'highest_ratio': 0.17136263102221366, 'best_match_position': (1, 306)}], [{'highest_ratio': 0.1681449330062276, 'best_match_position': (1, 312)}], [{'highest_ratio': 0.16526013168876935, 'best_match_position': (1, 316)}], [{'highest_ratio': 0.165597992751603, 'best_match_position': (1, 316)}]]",30,"[-1, -2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24, -25, -26, -27, -28, -29, -30]","['47a81aaca8659296710ce620a860143a653ab310', '09243c3d7214ba98a9cbadd8cf777b7605e34aeb', '8ae3dce7f63877a4c5d66e3cd31f9dd2e4b5bee5', 'b5a967c591d33cb04879fbb763c3aacb516f4594', 'ffb329e08976f1f8594fc3a318b265dce256c945', '0435f313945489fc1d2861ada963671c5ad5da7f', '9c4877965838a86e42a1ab78b8814ad69505d8f7', 'ca24e1e8a7a30bb9b548d31d553fd1c095f04a5c', '3a900ef91f9bc0c668e0471714d2e6d4dc9bba00', 'da969829d7b3ccd0114aeedc651c9f0c41106fa1', '3685690409e7eabc90071fec231e35132ed59820', '1d3bcf0c53c12bc382f24552854b68027664cce9', '4d38307b96854f554207c4f02ffee7fb2041c2e5', 'd929904dc315db40391a84e5f30182e35788cf25', 'f1431a7b697326b4482044249678afd18c1fda6c', 'e87e84fff0ce4ea72de57a080f28b04613df45a1', 'ae97a6f80c7be950ea5b214357818a7369b45823', '47dc759ecd8ef42bb7779d92b41f135d0ec5a977', 'a7a04de1ef853187f4cfd65a23557ff7311bf974', '97fb62723c42db2226e5901acae823eca11be0fd', 'e75e86be61b666150830ca7244a54ec8b6aaab7a', 'd898525389802443b73084ac1bc5298ff23a7a74', 'bfb6a2a9c9a4100ecd54ad579bc7cbbce0dd0b88', '4c4c28200be890fe53140decfa38b93b7048210a', 'fc9a54ef4ad09551dc7531c8a41ae2fe82f46ab5', 'eaea240069f6196df19b923ad09888b1e0568d9a', 'b6d97cc3f351d029eecc16011171ccc9e23fe4c2', 'e41b468c506b224b098597f34ec4d9f9206315e1', '2dfa533f1607c7017853403e12701b9baae70353', '8ef5b4c2eb419e342f448688f4c26cadac150c22']","[[{'highest_ratio': 0.9714540588760036, 'best_match_position': (1, 42)}], [{'highest_ratio': 0.6402116402116402, 'best_match_position': (1, 84)}], [{'highest_ratio': 0.6036585365853658, 'best_match_position': (1, 88)}], [{'highest_ratio': 0.5920086980157652, 'best_match_position': (1, 89)}], [{'highest_ratio': 0.4325719960278054, 'best_match_position': (1, 136)}], [{'highest_ratio': 0.4089372887720616, 'best_match_position': (1, 148)}], [{'highest_ratio': 0.3741625150317815, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.37294520547945204, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.3493183640737771, 'best_match_position': (1, 188)}], [{'highest_ratio': 0.34407582938388626, 'best_match_position': (1, 191)}], [{'highest_ratio': 0.3127063890882986, 'best_match_position': (1, 213)}], [{'highest_ratio': 0.2858267716535433, 'best_match_position': (1, 238)}], [{'highest_ratio': 0.23968306371739848, 'best_match_position': (1, 271)}], [{'highest_ratio': 0.2250464972101674, 'best_match_position': (1, 291)}], [{'highest_ratio': 0.22393584207279457, 'best_match_position': (1, 294)}], [{'highest_ratio': 0.2232014757122361, 'best_match_position': (1, 294)}], [{'highest_ratio': 0.25060407317915084, 'best_match_position': (1, 251)}], [{'highest_ratio': 0.250258531540848, 'best_match_position': (1, 251)}], [{'highest_ratio': 0.250287290278097, 'best_match_position': (1, 250)}], [{'highest_ratio': 0.2438423645320197, 'best_match_position': (1, 255)}], [{'highest_ratio': 0.2266389177939646, 'best_match_position': (1, 279)}], [{'highest_ratio': 0.22668609492089925, 'best_match_position': (1, 279)}], [{'highest_ratio': 0.22497675859931826, 'best_match_position': (1, 288)}], [{'highest_ratio': 0.22659176029962547, 'best_match_position': (1, 285)}], [{'highest_ratio': 0.22673329169269207, 'best_match_position': (1, 279)}], [{'highest_ratio': 0.17703159149612557, 'best_match_position': (1, 292)}], [{'highest_ratio': 0.17136263102221366, 'best_match_position': (1, 306)}], [{'highest_ratio': 0.1681449330062276, 'best_match_position': (1, 312)}], [{'highest_ratio': 0.16526013168876935, 'best_match_position': (1, 316)}], [{'highest_ratio': 0.165597992751603, 'best_match_position': (1, 316)}]]",7,"[-6, -18, -20, -24, -25, -27, -29]","['0435f313945489fc1d2861ada963671c5ad5da7f', '47dc759ecd8ef42bb7779d92b41f135d0ec5a977', '97fb62723c42db2226e5901acae823eca11be0fd', '4c4c28200be890fe53140decfa38b93b7048210a', 'fc9a54ef4ad09551dc7531c8a41ae2fe82f46ab5', 'b6d97cc3f351d029eecc16011171ccc9e23fe4c2', '2dfa533f1607c7017853403e12701b9baae70353']","[[{'highest_ratio': 0.4089372887720616, 'best_match_position': (1, 148)}], [{'highest_ratio': 0.250258531540848, 'best_match_position': (1, 251)}], [{'highest_ratio': 0.2438423645320197, 'best_match_position': (1, 255)}], [{'highest_ratio': 0.22659176029962547, 'best_match_position': (1, 285)}], [{'highest_ratio': 0.22673329169269207, 'best_match_position': (1, 279)}], [{'highest_ratio': 0.17136263102221366, 'best_match_position': (1, 306)}], [{'highest_ratio': 0.16526013168876935, 'best_match_position': (1, 316)}]]",42,17,14,2,0,1,34.6,9,0,0,0,0,0,0,0,0,0,4,2,2,1,38,17,14,2,0,1,26.1,6,0,0,0,0,0,0,0,4,2,2,1,,,,,
48,pick-your-poison,2023/12/19 20:14,JavaScript,,0,1,0,1,69,JavaScript,35,generated by chatgpt,pick-your-poison\544f9a6108876a22389073f26dc4a5d4f22b0c33\assets\js\game.js,,statement,,6,"[36,263]",228,,,,,,input,3,0,[],[],[],0,[],[],[],0,[],[],[],497,416,130,22,0,2,9.4,43,224,2,1,45.1,0,0,3,25,0.2,33,17,1.5,0.77,229,227,1,0,0,1,0,0,224,2,1,97.8,0,0,0,0,0,0,0,,,,,
49,GoogleSnakePudding,2023/3/6 20:23,JavaScript,3,1,3,3,1,480,JavaScript,2839,generated by chatgpt,GoogleSnakePudding\0ab6cfd5aa6f080c286b84da9ba6fa315db4fabc\ChimeraMod.js,,method,,95,"[2840,2872]",33,,,,,,regular expression,15,0,[],[],[],0,[],[],[],0,[],[],[],30603,22918,11734,1147,0,32,14.1,3749,29394,143,28,96,0,75,2107,10750,1.6,3596,4318,3.14,3.76,34,24,17,1,0,1,0,0,0,0,0,0,0,0,0,7,7,7,7,,,,,
50,OA,2023/12/2 14:12,JavaScript,,0,0,0,1,60,JavaScript,1,generated by chatgpt,OA\10e3b84569d5a1665fa811e3727313904d4fd335\web\src\pages\userModule\loginPage\index.jsx,OA\133c9718b33ca057dd9e5257691f286442eadda3\web\src\pages\userModule\loginPage\index.jsx,file,,6,"[1,61]",61,,,,,,,2,1,[-2],['133c9718b33ca057dd9e5257691f286442eadda3'],"[[{'highest_ratio': 0.9862410566868465, 'best_match_position': (1, 63)}]]",1,[-2],['133c9718b33ca057dd9e5257691f286442eadda3'],"[[{'highest_ratio': 0.9862410566868465, 'best_match_position': (1, 63)}]]",0,[],[],[],2364,1959,462,147,1,44,9.6,208,0,0,0,0,1,2,17,115,0.2,238,124,1.62,0.84,62,55,15,7,0,1,1.8,1,0,0,0,0,1,5,0.3,8,1,1.14,0.14,,,,,
52,Using-Konduktiva-With-MIDI,2023/7/8 6:12,JavaScript,2,0,2,0,1,61,JavaScript,129,generated by chatgpt,Using-Konduktiva-With-MIDI\94908d0d20eb0345457fe9275fec534ce0756330\konduktiva-revised-2.js,Using-Konduktiva-With-MIDI\d344cebf07ee6ce207a992d638a6f98a1186ff65\konduktiva-revised-2.js,method,,9,"[[130,135],[175,183]]",15,,,,,,,6,3,"[-4, -5, -6]","['d344cebf07ee6ce207a992d638a6f98a1186ff65', '4c26a19513fae8844d5b6894fe6a52813d0fb285', 'ad2af00833305eed26f10883b0ca6bf30ba8655f']","[[{'highest_ratio': 0.9848484848484849, 'best_match_position': (220, 225)}, {'highest_ratio': 1.0, 'best_match_position': (280, 288)}], [{'highest_ratio': 0.9848484848484849, 'best_match_position': (220, 225)}, {'highest_ratio': 1.0, 'best_match_position': (280, 288)}], [{'highest_ratio': 0.9848484848484849, 'best_match_position': (220, 225)}, {'highest_ratio': 1.0, 'best_match_position': (280, 288)}]]",1,[-4],['d344cebf07ee6ce207a992d638a6f98a1186ff65'],"[[{'highest_ratio': 0.9848484848484849, 'best_match_position': (220, 225)}, {'highest_ratio': 1.0, 'best_match_position': (280, 288)}]]",0,[],[],[],3626,2612,1476,469,6,29,13.5,406,141,13,4,3.9,0,39,130,797,1,647,268,1.38,0.57,17,15,5,4,0,1,0,0,0,0,0,0,0,0,0,5,1,1.25,0.25,,,,,
54,Layla-wheel,2023/4/28 11:22,JavaScript,3,0,1,0,1,47,JavaScript,299,generated by chatgpt,Layla-wheel\fd7184bffce25df8ba028c09892cc98fc133e19b\src\wheelEditorFunctions.js,,method,,3,"[300,322]",23,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],793,666,342,71,0,8,8.6,63,42,4,1,5.3,0,0,20,98,0.5,103,49,1.45,0.69,24,22,18,2,0,1,0,0,0,0,0,0,2,4,0.6,6,4,3,2,,,,,
55,Using-Konduktiva-With-MIDI,2023/7/8 6:12,JavaScript,2,0,2,0,1,61,JavaScript,290,generated with chatgpt,Using-Konduktiva-With-MIDI\dbb39f39670ffae329b1cce77ed641f9ef758710\example-melodies-data.js,Using-Konduktiva-With-MIDI\d344cebf07ee6ce207a992d638a6f98a1186ff65\example-melodies-data.js,method,,9,"[291,304]",14,,,,,,,5,2,"[-4, -5]","['d344cebf07ee6ce207a992d638a6f98a1186ff65', '4c26a19513fae8844d5b6894fe6a52813d0fb285']","[[{'highest_ratio': 0.9582929194956353, 'best_match_position': (291, 304)}], [{'highest_ratio': 0.9582929194956353, 'best_match_position': (293, 306)}]]",1,[-4],['d344cebf07ee6ce207a992d638a6f98a1186ff65'],"[[{'highest_ratio': 0.9582929194956353, 'best_match_position': (291, 304)}]]",0,[],[],[],3854,2768,1564,496,6,29,14.5,469,129,9,4,3.3,0,34,146,873,1.1,690,289,1.39,0.58,15,10,8,1,0,1,28.6,4,0,0,0,0,0,0,0,2,1,2,1,,,,,
56,acsense-tcd,2023/4/19 4:19,Vue,2,0,0,10,1,279,JavaScript,10,generated by chatgpt,acsense-tcd\730cc723b81283d3dc791a27c5adde0146e33c5c\acsense-tcd\composables\sortArrayOfObjectsByKey.js,,file,,48,"[1,34]",34,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],1671,913,456,80,0,12,23.8,285,53,2,2,3.2,0,3,73,450,1.6,157,108,1.96,1.35,34,19,12,2,0,1,17.4,4,0,0,0,0,0,0,0,7,7,3.5,3.5,,,,,
59,14828,2023/3/15 23:50,JavaScript,2,5,4,0,2,15,JavaScript,19,generated by chatgpt,14828\8814e626417a24b7eede3f1502ebec9e5a95b19c\crawler\greasyfork_scripts\260.js,,file,,1,"[1,281]",281,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],914818,768785,401211,72197,470,984,7.5,62056,177837,7099,315,19.4,371,7643,80142,1043762,4.5,224997,655051,3.12,9.07,281,234,180,20,0,1,5.3,13,22,2,1,7.8,14,274,3.9,83,141,4.15,7.05,,,,,
60,ruffle,2023/10/17 22:21,JavaScript,,0,0,0,1,104,JavaScript,5,generated by chatgpt,ruffle\6a94ec42bd9ad89ab68e1e57b94e8e3b125a81a4\js\tab_cloak.js,,file,,5,"[1,24]",24,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],117092,103358,53021,8412,2,104,9.4,10682,45527,1543,24,38.9,17,929,8001,68736,2.2,26045,39154,3.1,4.65,24,14,10,0,0,1,12.5,2,0,0,0,0,0,0,0,2,4,2,4,,,,,
63,Bing-Chat-History,2023/2/11 0:19,JavaScript,3,72,8,16,3,52,JavaScript,44,generated by chatgpt,Bing-Chat-History\a9b013bc573b42d867b0ad23e884928947a0c167\src\pages\js\utility.js,,method,,6,"[[44,48],[50,59],[61,75]]",30,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],9367,7167,3979,894,23,11,10.3,823,28,2,1,0.3,1,45,1007,7107,3.3,2247,2476,2.51,2.77,32,23,13,3,0,1,23.3,7,0,0,0,0,1,2,0.3,4,1,1.33,0.33,,,,,
65,acm-fish,2023/9/20 2:21,JavaScript,2,0,1,0,1,10,JavaScript,257,generated by chatgpt,acm-fish\7e985493411a046eddd249394e7b554708072cc2\foish.js,,method,,1,"[258,273]",16,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],445,332,200,22,2,2,7.5,27,0,0,0,0,0,0,6,49,0.5,61,56,2.77,2.55,17,11,7,1,0,1,15.4,2,0,0,0,0,0,0,0,5,6,5,6,,,,,
69,AIReviewGameGenerator,2023/7/18 0:25,Gosu,,0,0,2,1,3,Unknown,2,generated by chatgpt,AIReviewGameGenerator\7da7a7aa2a8384e203b0349c32c79840991b49b6\testdata.gs,,statement,,0,"[1,190]",190,,,,,,input,1,0,[],[],[],0,[],[],[],0,[],[],[],,,,,,,,,0,0,0,,0,0,0,0,0,,,0,0,,,,,,1,,,0,0,0,,0,0,0,,,0,0,,,,,
71,project-flashback_f,2023/12/10 22:30,JavaScript,,0,0,0,1,25,JavaScript,3,generated by chatgpt,project-flashback_f\d1d92c52e9f0cdc2db895eaf20c30700c87aeb8c\src\phase2Script.js,project-flashback_f\d833d204c79351cfcf75d4322c94adbd96b69179\src\phase2Script.js,file,,5,"[1,276]",276,,,,,,,3,2,"[-2, -3]","['cd144a6ceb1cca6ace946eb28b0f8a082025c803', 'd833d204c79351cfcf75d4322c94adbd96b69179']","[[{'highest_ratio': 0.9390273764630981, 'best_match_position': (1, 290)}], [{'highest_ratio': 0.8848142924306535, 'best_match_position': (1, 308)}]]",2,"[-2, -3]","['cd144a6ceb1cca6ace946eb28b0f8a082025c803', 'd833d204c79351cfcf75d4322c94adbd96b69179']","[[{'highest_ratio': 0.9390273764630981, 'best_match_position': (1, 290)}], [{'highest_ratio': 0.8848142924306535, 'best_match_position': (1, 308)}]]",1,[-2],['cd144a6ceb1cca6ace946eb28b0f8a082025c803'],"[[{'highest_ratio': 0.9390273764630981, 'best_match_position': (1, 290)}]]",707,499,230,63,0,8,21.2,134,0,0,0,0,0,0,8,30,0.2,126,80,2,1.27,276,180,97,29,0,1,27.7,69,0,0,0,0,2,15,0.3,50,32,1.72,1.1,,,,,
72,enem,2023/4/23 15:46,Jupyter Notebook,,0,0,2,1,17,JavaScript,227,generated by chatgpt,enem\4e20620b4ea461b2f9d3f3992ae4a2b946a6ff7e\js\main.js,enem\61345c845fe3dc457be0203cdfc4d6e7dd979d28\js\main.js,method,,4,"[228,283]",56,,,,,,,5,1,[-4],['61345c845fe3dc457be0203cdfc4d6e7dd979d28'],"[[{'highest_ratio': 0.9570161473732091, 'best_match_position': (245, 300)}]]",1,[-4],['61345c845fe3dc457be0203cdfc4d6e7dd979d28'],"[[{'highest_ratio': 0.9570161473732091, 'best_match_position': (245, 300)}]]",0,[],[],[],620,520,353,61,0,3,3.2,17,218,6,2,35.2,0,0,18,33,0.2,96,87,1.57,1.43,57,42,30,4,0,1,10.6,5,0,0,0,0,1,9,0.7,10,19,2.5,4.75,,,,,
73,wikiweaver,2023/11/4 12:44,JavaScript,3,5,0,1,0,533,JavaScript,55,generated by chatgpt,wikiweaver\59c52f8f5cf4699017fd1107009bce10c433df3b\wikiweaver-web\js\index.js,,method,,31,"[54,75]",22,,,,,,,23,0,[],[],[],0,[],[],[],0,[],[],[],1178,949,510,68,0,6,6.7,68,64,2,1,5.4,0,3,27,151,0.5,147,82,2.16,1.21,23,16,14,1,0,1,20,4,0,0,0,0,0,0,0,2,1,2,1,,,,,
74,pariwise_survey,2024/2/28 1:11,JavaScript,,0,0,0,1,2,JavaScript,177,generated by chatgpt,pariwise_survey\0a19f184ce750341185d8c0a6eada6f29515fcbb\js\elo.js,,method,,0,"[180,240]",61,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],412,302,204,29,0,3,17.5,64,44,2,2,10.7,0,0,16,63,0.7,53,36,1.83,1.24,62,42,34,2,0,1,23.6,13,0,0,0,0,1,2,0.2,7,7,3.5,3.5,,,,,
79,libresprite-extensions,2023/7/8 14:16,JavaScript,,4,0,1,1,108,JavaScript,1,generated by chatgpt,libresprite-extensions\dfd82d80fa0512f60fb423d304f8790dad32e96b\src\lib\hsl.mjs,,file,,7,"[1,85]",85,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],2054,1567,1620,134,0,31,10.5,184,1877,83,30,91.4,0,0,174,1034,2.2,587,938,4.38,7,86,62,52,3,0,1,17.3,13,0,0,0,0,4,24,1.3,16,26,5.33,8.67,,,,,
80,tic-tac-toe,2023/10/21 0:25,JavaScript,,0,0,0,1,27,JavaScript,32,generated by chatgpt,tic-tac-toe\6474d5146cca484b2a7b1777aabbc28786ae44fe\logic.js,,method,,3,"[[33,88],[92,142]]",107,,,,,,,1,0,[],[],[],0,[],[],[],0,[],[],[],788,685,524,83,0,5,5.6,41,36,2,2,4.6,0,0,11,228,1.1,366,231,4.41,2.78,109,80,71,4,0,1,14.9,14,0,0,0,0,1,10,0.4,8,5,2,1.25,,,,,
86,social-network-api,2023/10/20 23:44,JavaScript,,0,0,0,1,34,JavaScript,1,generated by chatgpt,social-network-api\2f4bc3f372e9287f502141b6f730dc6adb27b695\utils\data.js,,statement,,7,"[[2,43],[46,77],[80,101]]",96,,,,,,input,3,0,[],[],[],0,[],[],[],0,[],[],[],592,481,164,24,0,14,7.7,40,0,0,0,0,0,0,0,0,0,41,31,1.71,1.29,99,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
